0000:00:05.011, 10, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2992, 2,2459, 1,5711, 2,3026, 1,7019, 0,0000, 0,0702, 0,0338, 0,0044, 0,0366, 0,0457, 3,9813, 4,0461, 0,0000, 5,0119, 5,0123, 3,0021, 9,8700, 2,2855, 5,0540, 3,2061, 
0000:00:05.516, 11, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2900, 2,2371, 1,5623, 2,3001, 1,6912, 0,0000, 0,0740, 0,0312, 0,0054, 0,0368, 0,0424, 3,9805, 4,0456, 0,0000, 5,0111, 5,0112, 3,0023, 9,8480, 2,2857, 5,0543, 3,2055, 
0000:00:06.016, 12, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2800, 2,2220, 1,5542, 2,2948, 1,6778, 0,0000, 0,0778, 0,0289, 0,0059, 0,0364, 0,0400, 3,9795, 4,0445, 0,0000, 5,0104, 5,0107, 3,0022, 9,8140, 2,2855, 5,0536, 3,2055, 
0000:00:06.517, 13, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2585, 2,1963, 1,5182, 2,2646, 1,6469, 0,0000, 0,0806, 0,0259, 0,0054, 0,0355, 0,0378, 3,9773, 4,0401, 0,0000, 4,9990, 5,0015, 3,0022, 9,7520, 2,2857, 5,0475, 3,2055, 
0000:00:07.019, 14, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3053, 2,2587, 1,5825, 2,3145, 1,7136, 0,0000, 0,0813, 0,0229, 0,0077, 0,0404, 0,0420, 3,9831, 4,0471, 0,0000, 5,0133, 5,0133, 3,0021, 9,9360, 2,2855, 5,0559, 3,2053, 
0000:00:07.511, 15, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3068, 2,2642, 1,6056, 2,3162, 1,7418, 0,0000, 0,0854, 0,0216, 0,0076, 0,0388, 0,0389, 3,9827, 4,0474, 0,0000, 5,0138, 5,0136, 3,0022, 9,9900, 2,2855, 5,0564, 3,2057, 
0000:00:08.038, 16, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3076, 2,2668, 1,6153, 2,3164, 1,7626, 0,0000, 0,0881, 0,0198, 0,0078, 0,0390, 0,0376, 3,9833, 4,0480, 0,0000, 5,0146, 5,0147, 3,0021, 10,0220, 2,2856, 5,0570, 3,2054, 
0000:00:08.525, 17, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3088, 2,2693, 1,6212, 2,3173, 1,7803, 0,0000, 0,0921, 0,0190, 0,0082, 0,0381, 0,0360, 3,9851, 4,0489, 0,0000, 5,0151, 5,0148, 3,0022, 10,0480, 2,2858, 5,0571, 3,2052, 
0000:00:09.028, 18, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3092, 2,2705, 1,6247, 2,3175, 1,7957, 0,0000, 0,0939, 0,0169, 0,0083, 0,0384, 0,0355, 3,9849, 4,0487, 0,0000, 5,0150, 5,0150, 3,0021, 10,0700, 2,2857, 5,0569, 3,2055, 
0000:00:09.530, 19, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3099, 2,2722, 1,6283, 2,3182, 1,8103, 0,0000, 0,0958, 0,0150, 0,0083, 0,0388, 0,0350, 3,9843, 4,0486, 0,0000, 5,0150, 5,0153, 3,0022, 10,0900, 2,2855, 5,0572, 3,2054, 
0000:00:10.048, 20, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3101, 2,2730, 1,6308, 2,3187, 1,8230, 0,0000, 0,0966, 0,0129, 0,0085, 0,0394, 0,0354, 3,9841, 4,0485, 0,0000, 5,0149, 5,0150, 3,0022, 10,1020, 2,2857, 5,0572, 3,2057, 
0000:00:10.552, 21, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3108, 2,2746, 1,6331, 2,3192, 1,8352, 0,0000, 0,0985, 0,0115, 0,0086, 0,0396, 0,0349, 3,9837, 4,0490, 0,0000, 5,0153, 5,0153, 3,0022, 10,1180, 2,2856, 5,0577, 3,2057, 
0000:00:11.052, 22, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3113, 2,2755, 1,6347, 2,3193, 1,8457, 0,0000, 0,1001, 0,0103, 0,0088, 0,0395, 0,0344, 3,9853, 4,0500, 0,0000, 5,0153, 5,0153, 3,0021, 9,8540, 2,2855, 5,0537, 3,2060, 
0000:00:11.553, 23, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2316, 2,1823, 1,5184, 2,2269, 1,6992, 0,0000, 0,0979, 0,0063, 0,0068, 0,0382, 0,0324, 3,9765, 4,0385, 0,0000, 5,0050, 5,0077, 3,0022, 9,8180, 2,2857, 5,0530, 3,2074, 
0000:00:12.053, 24, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2959, 2,2518, 1,5802, 2,3024, 1,7573, 0,0000, 0,0986, 0,0062, 0,0091, 0,0417, 0,0369, 3,9248, 3,9889, 0,0000, 4,9451, 4,9433, 3,0022, 9,6680, 2,2858, 5,0315, 3,2051, 
0000:00:12.542, 25, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2956, 2,2474, 1,5669, 2,3032, 1,7350, 0,0000, 0,0975, 0,0042, 0,0092, 0,0430, 0,0389, 3,8919, 3,9541, 0,0000, 5,0032, 5,0164, 3,0022, 9,6080, 2,2856, 4,9877, 3,2048, 
0000:00:13.055, 26, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2996, 2,2496, 1,5604, 2,3044, 1,7188, 0,0000, 0,0950, 0,0019, 0,0092, 0,0452, 0,0418, 3,9809, 4,0464, 0,0000, 5,0126, 5,0145, 3,0022, 9,8860, 2,2856, 5,0543, 3,2057, 
0000:00:13.542, 27, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2944, 2,2480, 1,5569, 2,3077, 1,7079, 0,0000, 0,0939, 0,0009, 0,0103, 0,0470, 0,0416, 3,9814, 4,0463, 0,0000, 5,0119, 5,0120, 3,0021, 9,8640, 2,2853, 5,0543, 3,2057, 
0000:00:14.044, 28, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2968, 2,2427, 1,5441, 2,3019, 1,6932, 0,0000, 0,0952, 0,0011, 0,0107, 0,0463, 0,0385, 3,9794, 4,0451, 0,0000, 5,0117, 5,0115, 3,0022, 9,8340, 2,2859, 5,0538, 3,2055, 
0000:00:14.547, 29, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2948, 2,2415, 1,5411, 2,3034, 1,6853, 0,0000, 0,0965, 0,0016, 0,0114, 0,0457, 0,0361, 3,9796, 4,0448, 0,0000, 5,0106, 5,0110, 3,0022, 9,8300, 2,2855, 5,0539, 3,2056, 
0000:00:15.050, 30, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2931, 2,2391, 1,5328, 2,3003, 1,6845, 0,0000, 0,0962, 0,0012, 0,0121, 0,0466, 0,0357, 3,9797, 4,0461, 0,0000, 5,0102, 5,0107, 3,0022, 9,8340, 2,2857, 5,0527, 3,2054, 
0000:00:15.570, 31, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2917, 2,2388, 1,5307, 2,3002, 1,6736, 0,0000, 0,0950, 0,0004, 0,0126, 0,0478, 0,0354, 3,9806, 4,0462, 0,0000, 5,0113, 5,0099, 3,0022, 9,8040, 2,2857, 5,0525, 3,2059, 
0000:00:16.069, 32, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2922, 2,2380, 1,5269, 2,3020, 1,6695, 0,0000, 0,0950, 0,0005, 0,0133, 0,0488, 0,0347, 3,9810, 4,0458, 0,0000, 5,0096, 5,0106, 3,0021, 9,4000, 2,2864, 5,0539, 3,2078, 
0000:00:16.571, 33, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2897, 2,2355, 1,5225, 2,3008, 1,6661, 0,0000, 0,0941, 0,0000, 0,0132, 0,0499, 0,0355, 3,9798, 4,0456, 0,0000, 5,0089, 5,0097, 3,0023, 9,8080, 2,2857, 5,0523, 3,2059, 
0000:00:17.057, 34, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2906, 2,2336, 1,5148, 2,2990, 1,6621, 0,0000, 0,0953, 0,0000, 0,0135, 0,0498, 0,0339, 3,9779, 4,0438, 0,0000, 5,0078, 5,0087, 3,0021, 9,7760, 2,2858, 5,0509, 3,2061, 
0000:00:17.559, 35, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2922, 2,2355, 1,5135, 2,2983, 1,6611, 0,0000, 0,0920, 0,0000, 0,0136, 0,0526, 0,0362, 3,9773, 4,0434, 0,0000, 5,0083, 5,0087, 3,0022, 9,8000, 2,2858, 5,0520, 3,2055, 
0000:00:18.059, 36, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2897, 2,2309, 1,5060, 2,2984, 1,6563, 0,0000, 0,0934, 0,0000, 0,0138, 0,0520, 0,0342, 3,9769, 4,0418, 0,0000, 5,0065, 5,0067, 3,0022, 9,7640, 2,2858, 5,0506, 3,2057, 
0000:00:18.560, 37, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2891, 2,2288, 1,5013, 2,2953, 1,6510, 0,0000, 0,0958, 0,0000, 0,0137, 0,0498, 0,0318, 3,9785, 4,0439, 0,0000, 5,0069, 5,0057, 3,0022, 9,7460, 2,2858, 5,0468, 3,2054, 
0000:00:19.062, 38, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2918, 2,2297, 1,4957, 2,2981, 1,6510, 0,0000, 0,0967, 0,0000, 0,0137, 0,0495, 0,0311, 3,9761, 4,0401, 0,0000, 5,0080, 5,0076, 3,0021, 9,7320, 2,2859, 5,0472, 3,2054, 
0000:00:19.563, 39, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2890, 2,2286, 1,4950, 2,2997, 1,6524, 0,0000, 0,0962, 0,0000, 0,0142, 0,0508, 0,0316, 3,9790, 4,0442, 0,0000, 5,0102, 5,0099, 3,0020, 9,7920, 2,2858, 5,0009, 3,2027, 
0000:00:20.065, 40, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2992, 2,2394, 1,5035, 2,2898, 1,6143, 0,0000, 0,0947, 0,0000, 0,0147, 0,0520, 0,0315, 3,8430, 3,9057, 0,0000, 4,8437, 4,8432, 3,0022, 9,4740, 2,2852, 4,9347, 3,2055, 
0000:00:20.582, 41, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2343, 2,1605, 1,4186, 2,2441, 1,5899, 0,0000, 0,0943, 0,0000, 0,0114, 0,0488, 0,0317, 3,9165, 3,9771, 0,0000, 4,9184, 4,9324, 3,0022, 9,5960, 2,2856, 5,0008, 3,2057, 
0000:00:21.085, 42, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2261, 2,1591, 1,4165, 2,2335, 1,5738, 0,0000, 0,0961, 0,0000, 0,0111, 0,0467, 0,0304, 3,8960, 3,9555, 0,0000, 4,9016, 4,8997, 3,0022, 9,5900, 2,2855, 4,9864, 3,2055, 
0000:00:21.572, 43, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2883, 2,2269, 1,4857, 2,3057, 1,6523, 0,0000, 0,0991, 0,0000, 0,0129, 0,0478, 0,0331, 3,8247, 3,8826, 0,0000, 4,8007, 4,7923, 3,0023, 9,3760, 2,2856, 4,8794, 3,2057, 
0000:00:22.074, 44, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2861, 2,2252, 1,4773, 2,2988, 1,6418, 0,0000, 0,0972, 0,0000, 0,0122, 0,0486, 0,0364, 3,9699, 4,0325, 0,0000, 4,9993, 4,9967, 3,0022, 9,7680, 2,2855, 5,0492, 3,2027, 
0000:00:22.592, 45, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2528, 2,1784, 1,4261, 2,2621, 1,6093, 0,0000, 0,0942, 0,0000, 0,0112, 0,0490, 0,0364, 3,9097, 3,9668, 0,0000, 4,9319, 4,9325, 3,0022, 9,5980, 2,2857, 5,0001, 3,2058, 
0000:00:23.095, 46, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2701, 2,1939, 1,4356, 2,2753, 1,6079, 0,0000, 0,0984, 0,0000, 0,0116, 0,0463, 0,0335, 3,9406, 3,9986, 0,0000, 4,9591, 4,9769, 3,0023, 9,6220, 2,2855, 5,0101, 3,2053, 
0000:00:23.596, 47, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,2996, 2,2399, 1,4830, 2,3113, 1,6574, 0,0000, 0,0983, 0,0000, 0,0133, 0,0484, 0,0357, 3,9182, 3,9804, 0,0000, 4,9283, 4,9246, 3,0022, 9,6220, 2,2855, 5,0000, 3,2059, 
0000:00:24.097, 48, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3003, 2,2455, 1,4979, 2,3115, 1,6656, 0,0000, 0,0977, 0,0000, 0,0133, 0,0489, 0,0365, 3,9803, 4,0450, 0,0000, 5,0100, 5,0100, 3,0022, 9,7940, 2,2857, 5,0520, 3,2057, 
0000:00:24.613, 49, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3025, 2,2517, 1,5267, 2,3129, 1,6811, 0,0000, 0,0995, 0,0000, 0,0126, 0,0466, 0,0341, 3,9806, 4,0468, 0,0000, 5,0120, 5,0120, 3,0020, 9,8400, 2,2857, 5,0535, 3,2053, 
0000:00:25.115, 50, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3030, 2,2552, 1,5453, 2,3135, 1,6901, 0,0000, 0,1026, 0,0002, 0,0128, 0,0449, 0,0324, 3,9816, 4,0477, 0,0000, 5,0122, 5,0122, 3,0022, 9,8700, 2,2860, 5,0543, 3,2056, 
0000:00:25.618, 51, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3045, 2,2577, 1,5591, 2,3144, 1,6992, 0,0000, 0,1042, 0,0005, 0,0126, 0,0440, 0,0318, 3,9824, 4,0475, 0,0000, 5,0125, 5,0126, 3,0022, 9,8980, 2,2858, 5,0551, 3,2055, 
0000:00:26.143, 52, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3048, 2,2595, 1,5686, 2,3152, 1,7066, 0,0000, 0,1046, 0,0001, 0,0123, 0,0438, 0,0320, 3,9814, 4,0478, 0,0000, 5,0130, 5,0130, 3,0021, 9,9160, 2,2860, 5,0549, 3,2061, 
0000:00:26.647, 53, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3059, 2,2618, 1,5766, 2,3158, 1,7146, 0,0000, 0,1060, 0,0004, 0,0123, 0,0433, 0,0318, 3,9815, 4,0466, 0,0000, 5,0134, 5,0133, 3,0021, 9,9300, 2,2855, 5,0554, 3,2060, 
0000:00:27.149, 54, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3061, 2,2629, 1,5818, 2,3162, 1,7209, 0,0000, 0,1068, 0,0004, 0,0120, 0,0428, 0,0316, 3,9829, 4,0491, 0,0000, 5,0135, 5,0134, 3,0022, 9,9480, 2,2856, 5,0561, 3,2053, 
0000:00:27.652, 55, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3070, 2,2646, 1,5873, 2,3167, 1,7286, 0,0000, 0,1074, 0,0002, 0,0120, 0,0426, 0,0316, 3,9830, 4,0476, 0,0000, 5,0141, 5,0133, 3,0022, 9,9620, 2,2856, 5,0562, 3,2056, 
0000:00:28.154, 56, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3074, 2,2654, 1,5902, 2,3167, 1,7355, 0,0000, 0,1079, 0,0000, 0,0120, 0,0424, 0,0318, 3,9831, 4,0489, 0,0000, 5,0138, 5,0135, 3,0022, 9,9760, 2,2856, 5,0561, 3,2050, 
0000:00:28.655, 57, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3078, 2,2670, 1,5943, 2,3176, 1,7429, 0,0000, 0,1082, 0,0000, 0,0118, 0,0422, 0,0318, 3,9834, 4,0497, 0,0000, 5,0144, 5,0136, 3,0023, 9,9840, 2,2856, 5,0565, 3,2055, 
0000:00:29.155, 58, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3082, 2,2678, 1,5964, 2,3175, 1,7494, 0,0000, 0,1086, 0,0000, 0,0117, 0,0421, 0,0318, 3,9825, 4,0475, 0,0000, 5,0137, 5,0138, 3,0022, 9,9940, 2,2853, 5,0564, 3,2053, 
0000:00:29.658, 59, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3086, 2,2690, 1,5995, 2,3181, 1,7568, 0,0000, 0,1088, 0,0000, 0,0117, 0,0419, 0,0317, 3,9815, 4,0477, 0,0000, 5,0137, 5,0137, 3,0022, 10,0040, 2,2853, 5,0560, 3,2050, 
0000:00:30.161, 60, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3090, 2,2697, 1,6009, 2,3180, 1,7631, 0,0000, 0,1089, 0,0000, 0,0115, 0,0420, 0,0321, 3,9825, 4,0482, 0,0000, 5,0143, 5,0141, 3,0022, 10,0160, 2,2858, 5,0563, 3,2053, 
0000:00:30.663, 61, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3096, 2,2706, 1,6034, 2,3191, 1,7706, 0,0000, 0,1091, 0,0000, 0,0118, 0,0418, 0,0323, 3,9831, 4,0491, 0,0000, 5,0146, 5,0143, 3,0022, 10,0220, 2,2855, 5,0568, 3,2057, 
0000:00:31.167, 62, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3097, 2,2710, 1,6044, 2,3191, 1,7766, 0,0000, 0,1092, 0,0000, 0,0117, 0,0418, 0,0325, 3,9835, 4,0494, 0,0000, 5,0147, 5,0142, 3,0021, 10,0340, 2,2856, 5,0566, 3,2057, 
0000:00:31.670, 63, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3104, 2,2721, 1,6065, 2,3194, 1,7835, 0,0000, 0,1092, 0,0000, 0,0117, 0,0418, 0,0326, 3,9835, 4,0488, 0,0000, 5,0144, 5,0141, 3,0021, 10,0460, 2,2858, 5,0567, 3,2054, 
0000:00:32.172, 64, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3107, 2,2727, 1,6074, 2,3197, 1,7892, 0,0000, 0,1094, 0,0000, 0,0118, 0,0418, 0,0327, 3,9836, 4,0476, 0,0000, 5,0145, 5,0146, 3,0023, 10,0520, 2,2855, 5,0567, 3,2056, 
0000:00:32.674, 65, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3106, 2,2733, 1,6091, 2,3196, 1,7947, 0,0000, 0,1096, 0,0000, 0,0118, 0,0416, 0,0324, 3,9854, 4,0485, 0,0000, 5,0152, 5,0151, 3,0022, 10,0580, 2,2855, 5,0567, 3,2053, 
0000:00:33.175, 66, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3115, 2,2741, 1,6100, 2,3202, 1,8005, 0,0000, 0,1098, 0,0000, 0,0117, 0,0414, 0,0323, 3,9841, 4,0485, 0,0000, 5,0147, 5,0144, 3,0022, 10,0680, 2,2856, 5,0572, 3,2057, 
0000:00:33.675, 67, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3111, 2,2744, 1,6114, 2,3201, 1,8055, 0,0000, 0,1100, 0,0000, 0,0116, 0,0415, 0,0323, 3,9832, 4,0490, 0,0000, 5,0150, 5,0147, 3,0021, 10,0720, 2,2854, 5,0572, 3,2055, 
0000:00:34.176, 68, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3115, 2,2751, 1,6124, 2,3205, 1,8107, 0,0000, 0,1099, 0,0000, 0,0117, 0,0415, 0,0324, 3,9853, 4,0498, 0,0000, 5,0150, 5,0148, 3,0022, 10,0780, 2,2855, 5,0569, 3,2052, 
0000:00:34.677, 69, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3118, 2,2755, 1,6130, 2,3207, 1,8160, 0,0000, 0,1102, 0,0000, 0,0117, 0,0414, 0,0325, 3,9844, 4,0479, 0,0000, 5,0152, 5,0152, 3,0022, 10,0860, 2,2855, 5,0567, 3,2053, 
0000:00:35.180, 70, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3122, 2,2762, 1,6138, 2,3211, 1,8205, 0,0000, 0,1100, 0,0000, 0,0117, 0,0413, 0,0327, 3,9847, 4,0496, 0,0000, 5,0151, 5,0148, 3,0021, 10,0940, 2,2853, 5,0568, 3,2057, 
0000:00:35.683, 71, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3120, 2,2766, 1,6150, 2,3209, 1,8249, 0,0000, 0,1100, 0,0000, 0,0116, 0,0413, 0,0324, 3,9848, 4,0493, 0,0000, 5,0147, 5,0150, 3,0022, 10,0980, 2,2855, 5,0570, 3,2055, 
0000:00:36.187, 72, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3126, 2,2771, 1,6155, 2,3215, 1,8293, 0,0000, 0,1101, 0,0000, 0,0118, 0,0413, 0,0326, 3,9838, 4,0485, 0,0000, 5,0150, 5,0148, 3,0022, 10,1040, 2,2856, 5,0567, 3,2055, 
0000:00:36.691, 73, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3127, 2,2776, 1,6162, 2,3208, 1,8332, 0,0000, 0,1100, 0,0000, 0,0119, 0,0414, 0,0327, 3,9847, 4,0491, 0,0000, 5,0155, 5,0154, 3,0022, 10,1100, 2,2854, 5,0577, 3,2057, 
0000:00:37.194, 74, Normal  , ADCV      ,         ,          , ADAX       , ADSTAT     ,             , 0,0000, 2,3130, 2,2782, 1,6171, 2,3217, 1,8373, 0,0000, 0,1100, 0,0000, 0,0120, 0,0414, 0,0328, 3,9848, 4,0489, 0,0000, 5,0155, 5,0154, 3,0021, 10,1140, 2,2858, 5,0577, 3,2058, 
